Date,Blast_No,No_of_Holes,Explosion,Per_Hole,Depth,No_of_Rows,Spacing,Seam_location,Vibrometer,Distance,PPV,Blast_Timing,Frequency,Q,TQ,SD,SD_TQ,Stemming,Ch_length,log_PPV,log_SD,log_SD_TQ,log_D,log_Q,log_TQ,log_N,log_Depth,Source,Zone
,,101.0,,34.48969875115701,3.8922884956174224,3.0,3.9435041090659566,Seam 5 Floor ,,458.2260053602668,1.4695338182929307,,6.777283295663824,34.48969875115701,3483.4595738668577,78.02522545093933,7.763800109820361,2.5948589970782816,1.2974294985391408,0.38494522008118925,4.357032177623214,,6.127362523887403,3.540660692528378,8.155781209369637,4.61512051684126,1.3589972868637228,Synthetic,A
,,100.0,,31.60952378923413,5.997319304272821,4.0,3.887532474905524,Seam 4 Floor ,,342.26066593215046,1.987705677361732,,7.295124016783821,31.60952378923413,3160.952378923413,60.8762671856807,6.087626718568071,3.998212869515214,1.999106434757607,0.686981047657121,4.1088433973779805,,5.835572627838264,3.453458460920566,8.058628646908659,4.605170185988092,1.7913125867697652,Synthetic,A
,,173.0,,45.61203109949419,5.944815471723366,5.0,4.044476136304851,Seam 4Floor ,,458.89156543646044,1.39804559422572,,7.782412646959066,45.61203109949419,7890.881380212495,67.94701297441415,5.165915735677709,3.963210314482244,1.981605157241122,0.33507525717516173,4.2187281804611505,,6.128813941272102,3.8201715216219028,8.973463116119682,5.153291594497778,1.782519490421887,Synthetic,A
,,75.0,,27.36487897141604,3.9374276562700063,4.0,5.5829568576857005,Seam Top -5,,509.64962540180875,0.8013372995190184,,7.930037281928115,27.36487897141604,2052.365922856203,97.42601599813042,11.249787312518677,2.6249517708466708,1.3124758854233354,-0.22147332252442908,4.579093279685977,,6.233723480603476,3.309260401834997,7.6267485153713075,4.31748811353631,1.3705276309721734,Synthetic,A
,,109.0,,20.0,3.050906512723473,5.0,3.728697579120861,Seam 4Floor ,,371.5788168589988,1.0508471326552995,,6.839100691044341,20.0,2180.0,83.08754934956661,7.958343874162448,2.033937675148982,1.016968837574491,0.049596631891948004,4.419894863314467,,5.917761000091462,2.995732273553991,7.687080155783135,4.6913478822291435,1.115438763745397,Synthetic,A
,,30.0,,32.1877056110364,5.251362986360361,3.0,5.438550989393146,Seam-3,,184.7591396758394,5.175711816966947,,23.106960652603014,32.1877056110364,965.631168331092,32.56573773430048,5.945663052957851,3.5009086575735737,1.7504543287867869,1.6439768788647697,3.483260745950283,,5.219053029109906,3.471584566319246,6.872781947981402,3.4011973816621555,1.6584876593586062,Synthetic,A
,,110.0,,34.84526826207943,4.660627547830571,3.0,5.231861928695216,Seam Top -3,,520.0194243104842,1.2146652853668052,,6.282196532714674,34.84526826207943,3832.9795088287374,88.09426977347916,8.399459055592116,3.1070850318870473,1.5535425159435237,0.1944685535446569,4.478407488528031,,6.253866165321052,3.5509173535860428,8.251397719378458,4.700480365792417,1.539150105987211,Synthetic,A
,,100.0,,96.65566549259609,5.483032510541601,5.0,5.28890844544057,Seam Top -5,,286.0968344903704,4.426563497402915,,11.89394057246384,96.65566549259609,9665.566549259609,29.100429233317033,2.9100429233317033,3.6553550070277336,1.8276775035138668,1.4876235487989995,3.370752924354471,,5.656330335648019,4.571154822587095,9.176325008575187,4.605170185988092,1.701658325738931,Synthetic,A
,,129.0,,20.0,4.229100956643651,5.0,3.7578454097068157,Seam 4Floor ,,375.94411017713094,1.449351801206837,,10.704423889843358,20.0,2580.0,84.06365860967352,7.401392441193488,2.819400637762434,1.409700318881217,0.3711164228326952,4.431574352418483,,5.929440489195478,2.995732273553991,7.855544677915663,4.859812404361672,1.4419894306678471,Synthetic,A
,,75.0,,20.0,3.766763340179648,3.0,3.822687908533253,Seam 5 Floor ,,386.13542572540814,1.5435451880425788,,7.208412238415985,20.0,1500.0,86.34250604428335,9.969973821434778,2.5111755601197654,1.2555877800598827,0.43408184087917073,4.458322015004731,,5.956188151781727,2.995732273553991,7.313220387090301,4.31748811353631,1.326216102255251,Synthetic,A
,,81.0,,30.406388409538568,3.5692981203766583,3.0,4.0766137827643,Seam-3,,342.64610891525484,1.813380005672658,,25.907392549536187,30.406388409538568,2462.917461172624,62.138874807138684,6.9043194230154095,2.3795320802511055,1.1897660401255528,0.5951925102909357,4.129371796416646,,5.836698162109351,3.4146527313854085,7.809101886057848,4.394449154672439,1.2723689715257533,Synthetic,A
,,95.0,,38.06420539632921,2.933804423369372,7.0,3.7166652937449474,Seam 3 floor ,,478.8682916610791,1.0596795327508524,,7.63362703284191,38.06420539632921,3616.099512651275,77.6171509039363,7.9633516577965295,1.9558696155795812,0.9779348077897906,0.05796653482024016,4.351788419571861,,6.171425594384096,3.639274349624469,8.19315124122501,4.553876891600541,1.0763000187973544,Synthetic,A
,,97.0,,37.721261752086804,8.0,4.0,5.081742729015629,Seam 4 Floor ,,438.5804279605468,1.4633660847855312,,5.291329713042758,37.721261752086804,3658.96238995242,71.40952453177147,7.250538688734926,5.333333333333333,2.6666666666666665,0.38073931957092355,4.268431257252498,,6.08354321109515,3.630223907685304,8.204934886188687,4.574710978503383,2.0794415416798357,Synthetic,A
,,72.0,,93.77313563558455,5.827451578478994,5.0,4.535333902948863,Seam Top -5,,322.611698753838,5.455910043532646,,17.094530476086902,93.77313563558455,6751.665765762088,33.31508247874846,3.926220122752028,3.884967718985996,1.942483859492998,1.6966994327829232,3.506010221735538,,5.776449428994647,4.540878414518219,8.817544533534273,4.276666119016055,1.7625797827519403,Synthetic,A
,,111.0,,55.18046487210971,3.741387768563155,7.0,3.609849173071548,Seam 3 floor ,,514.159911459796,1.8756880003777596,,6.3137788525225975,55.18046487210971,6125.031600804178,69.21584650591306,6.569677414386505,2.4942585123754366,1.2471292561877183,0.6289755256535332,4.237229832158288,,6.2425343288594135,4.010608993402252,8.720139194714585,4.709530201312334,1.319456603713434,Synthetic,A
,,110.0,,39.28821227923886,6.914452722311935,4.0,5.320094911853562,Seam Top -5,,501.5437542930185,1.1998128675702888,,3.8705884853430685,39.28821227923886,4321.703350716275,80.01615761770448,7.629241282365993,4.609635148207957,2.3048175741039785,0.18216560094204695,4.382228584501948,,6.217690850441706,3.6709245318795154,8.371404897671932,4.700480365792417,1.9336138184289473,Synthetic,A
,,90.0,,49.721369274227406,4.665036127354841,3.0,5.201384145996546,Seam Top -3,,532.6757628314834,1.8969326573481788,,9.077780606668771,49.721369274227406,4474.9232346804665,75.54250750865219,7.962879462923762,3.1100240849032272,1.5550120424516136,0.640238190769869,4.324695511182052,,6.277912914167156,3.9064348059702065,8.406244476300472,4.499809670330265,1.5400955786111936,Synthetic,A
,,102.0,,59.06673620055259,5.163942246660533,7.0,4.34493162489815,Seam 3 floor ,,463.41998263352383,2.542869420241895,,2.0,59.06673620055259,6024.807092456364,60.298050276888794,5.970396632794541,3.4426281644403556,1.7213140822201778,0.9332931364160855,4.09929976949379,,6.138633732850009,4.078667926712437,8.703640739996708,4.624972813284271,1.64170028908385,Synthetic,A
,,55.0,,30.682037125403248,5.297275064389221,3.0,4.418389729954798,Seam-3,,174.28036261169893,4.589939307369215,,28.144741580647533,30.682037125403248,1687.5120418971787,31.463451273594085,4.242530904255211,3.5315167095928137,1.7657583547964069,1.5238668011896537,3.4488265951603116,,5.1606652818742225,3.423677373427822,7.431010558660293,4.007333185232471,1.66719254954892,Synthetic,A
,,157.0,,23.640306936066477,5.905281679563017,5.0,5.282028974650173,Seam 4Floor ,,422.617192179958,1.1044770552789736,,11.460071576690718,23.640306936066477,3711.5281889624366,86.92017755872297,6.936985370521374,3.9368544530420113,1.9684272265210057,0.09937196980890409,4.464990198169425,,6.046466786275809,3.1629531762127665,8.219198981561075,5.056245805348308,1.7758471503851274,Synthetic,A
,,79.0,,83.22453010201869,5.8199952773037,5.0,4.392123312916375,Seam Top -5,,256.0263617393312,5.523446030735709,,31.504503314807394,83.22453010201869,6574.737878059476,28.06460983363357,3.1575152968030644,3.8799968515357994,1.9399984257678997,1.7090019464371078,3.3345093460574957,,5.545280414722208,4.421542137329423,8.790989989796444,4.3694478524670215,1.7612994502831718,Synthetic,A
,,127.0,,24.63800301008544,4.466073736344209,5.0,4.077123656867034,Seam 4Floor ,,379.37140240590213,1.379051282879803,,2.0,24.63800301008544,3129.026382280851,76.42964423507816,6.782034232435435,2.9773824908961393,1.4886912454480696,0.3213957865749508,4.3363706344628286,,5.938515678818953,3.2042900887122503,8.048477175170841,4.844187086458591,1.4965096638826996,Synthetic,A
,,111.0,,20.0,6.1843897716828025,4.0,4.420672252065707,Seam 4 Floor ,,396.7970373794086,1.4032126594547005,,9.440697158158056,20.0,2220.0,88.72651488508826,8.421548103843465,4.122926514455202,2.061463257227601,0.33876436444136526,4.485558772324118,,5.983424909101113,2.995732273553991,7.705262474866325,4.709530201312334,1.822028338354954,Synthetic,A
,,100.0,,42.14180706635066,4.845846984952616,3.0,3.4066792413174762,Seam 5 Floor ,,468.98849497715486,1.734515407833041,,26.618386897808033,42.14180706635066,4214.180706635066,72.24463673730735,7.224463673730736,3.230564656635077,1.6152823283175386,0.5507280705436122,4.280058092227622,,6.150578237179836,3.7410402899044257,8.346210475892516,4.605170185988092,1.578122046359831,Synthetic,A
,,113.0,,20.0,3.9328014980829034,5.0,3.814895288593375,Seam 4Floor ,,473.72672849187114,1.0837443597871077,,6.840905077005912,20.0,2260.0,105.92851676664102,9.9649166279301,2.621867665388602,1.310933832694301,0.08042204475038234,4.662764496496225,,6.16063063327322,2.995732273553991,7.723120092266331,4.727387818712341,1.369352021309691,Synthetic,A
,,167.0,,39.79274660663313,6.1063489481781525,5.0,4.011653800442935,Seam 4Floor ,,450.6180940020989,1.8276531814995607,,5.77089003991033,39.79274660663313,6645.388683307733,71.4342793973121,5.527750499697474,4.070899298785434,2.035449649392717,0.6030327293750736,4.268777857736489,,6.110620182545022,3.683684649617066,8.801678462033822,5.117993812416755,1.8093290410875988,Synthetic,A
,,55.0,,33.65543368635576,3.4158977810799867,3.0,4.675013394068265,Seam-3,,271.60421471544373,3.7985763397461665,,23.434539834220704,33.65543368635576,1851.0488527495665,46.8175744024605,6.312880444600295,2.2772651873866576,1.1386325936933288,1.334626349099237,3.8462586538531753,,5.604345913662236,3.516174519618121,7.523507704850592,4.007333185232471,1.2284403519071718,Synthetic,A
,,81.0,,37.28140259719723,5.905341261855208,4.0,5.468611810767425,Seam Top -5,,474.197128738006,1.218861034272538,,8.811238256459008,37.28140259719723,3019.7936103729753,77.66275605762426,8.629195117513808,3.9368941745701385,1.9684470872850692,0.19791684422424102,4.35237581244054,,6.161623118653053,3.6184946124250277,8.012943767097466,4.394449154672439,1.7758572399955546,Synthetic,A
,,41.0,,31.224642069678872,4.9601530945387395,3.0,4.919187127268764,Seam-3,,475.3696118505716,1.3704859837996208,,10.057531547629388,31.224642069678872,1280.2103248568337,85.07122401039058,13.285893082171006,3.306768729692493,1.6533843648462465,0.31516540963771766,4.443488835157359,,6.164092631660015,3.4412075930053128,7.154779659709621,3.713572066704308,1.6014366060949194,Synthetic,A
,,169.0,,36.73765182314452,5.104708057578633,5.0,3.3293626644908567,Seam 4Floor ,,642.4438085751303,0.6192917972542119,,10.593211384448361,36.73765182314452,6208.663158111423,105.9935531880693,8.153350245236101,3.403138705052422,1.701569352526211,-0.4791787163152283,4.6633782732820395,,6.465279355474133,3.6038021643841867,8.73370087930726,5.1298987149230735,1.6301632624355475,Synthetic,A
,,71.0,,31.224979807057046,3.238208200734718,3.0,4.286937233665352,Seam-3,,257.2571935696755,2.4087145922568975,,35.0,31.224979807057046,2216.97356630105,46.03799956638864,5.463705346532661,2.1588054671564785,1.0794027335782392,0.8790932410045208,3.82946713300503,,5.550076337664982,3.4412184093199047,7.70389828636122,4.2626798770413155,1.175020152365214,Synthetic,A
,,116.0,,45.55055083358409,2.6243671946302234,7.0,4.303082545305728,Seam 3 floor ,,478.8154896815279,1.645851652704507,,5.224081128897392,45.55055083358409,5283.863896695754,70.94493167719328,6.587071539872123,1.7495781297534823,0.8747890648767411,0.498257972254353,4.261903965919744,,6.171315324208003,3.8188227165765167,8.572412907682882,4.7535901911063645,0.9648397982695586,Synthetic,A
,,117.0,,25.822109349109553,4.7268464564887305,3.0,3.2566146086498318,Seam 5 Floor ,,432.6356362860926,1.376782645430386,,2.7329798977542072,25.822109349109553,3021.1867938458176,85.13858570706964,7.871065033008336,3.151230970992487,1.5756154854962434,0.31974936083167127,4.444280348881599,,6.069895887116666,3.2512310764701327,8.013405011267889,4.762173934797756,1.553258269051412,Synthetic,A
,,98.0,,62.20663965800665,3.7755071870681483,7.0,4.1582130365245416,Seam 3 floor ,,482.37125136212785,2.0171209961943095,,3.8879129147046574,62.20663965800665,6096.250686484652,61.159375992296894,6.17802992818441,2.517004791378765,1.2585023956893826,0.701671245370331,4.113483178135969,,6.178714048616658,4.130461740961378,8.715429219631948,4.584967478670572,1.32853472786651,Synthetic,A
,,164.0,,37.935275336775796,6.299668087560782,5.0,4.222327592833479,Seam 4Floor ,,536.4204887397867,1.136629852901179,,2.0,37.935275336775796,6221.385155231231,87.09309761014505,6.80082834415396,4.199778725040521,2.0998893625202606,0.12806761462586136,4.466977633992036,,6.2849183474338,3.6358814268835293,8.735747854707729,5.099866427824199,1.8404969474954478,Synthetic,A
,,72.0,,46.67597490105887,5.160937332734659,4.0,3.5023223180379914,Seam 5floor ,,468.8109856925044,1.6366001310314995,,3.400688225406459,46.67597490105887,3360.6701928762386,68.62005805899153,8.086951396487919,3.4406248884897725,1.7203124442448863,0.4926209991743816,4.228584883524256,,6.15019967163266,3.843229576216809,8.119895695232863,4.276666119016055,1.6411182166271963,Synthetic,A
,,35.0,,82.99550569574431,4.304514105569086,5.0,5.445369041887445,Seam Top -5,,222.544951600616,9.03461823303556,,12.998146175800636,82.99550569574431,2904.842699351051,24.428143306368977,4.129109850099135,2.8696760703793904,1.4348380351896952,2.2010636689218566,3.1957358818234978,,5.40512911086674,4.418786458086485,7.974134519575898,3.5553480614894135,1.4596642640460555,Synthetic,A
,,143.0,,23.12121333128554,3.2193077544211683,5.0,3.141103188119184,Seam 4Floor ,,386.1056988754942,1.3145943265717588,,8.725400945895315,23.12121333128554,3306.333506373832,80.29729242872334,6.714796921872276,2.1462051696141122,1.0731025848070561,0.27352812113116376,4.385735902186528,,5.956111163263552,3.1407505221540473,8.103595152413956,4.962844630259907,1.169166353345122,Synthetic,A
,,72.0,,20.0,5.163269864914321,4.0,4.648229466999279,Seam 4 Floor ,,504.57733789281275,1.1135361325742752,,6.788250438493806,20.0,1440.0,112.82692274342098,13.29678036204728,3.4421799099428805,1.7210899549714402,0.10754065673912448,4.7258549873885585,,6.223721124165555,2.995732273553991,7.272398392570047,4.276666119016055,1.641570073544574,Synthetic,A
,,75.0,,41.070691770004345,4.575554653431614,4.0,3.979571033201996,Seam 5floor ,,546.881156152176,1.4496928900763952,,10.337341130146068,41.070691770004345,3080.301882750326,85.33495233082917,9.85363153989762,3.0503697689544094,1.5251848844772047,0.371351734052393,4.44658412825838,,6.304231514012498,3.715294771508239,8.03278288504455,4.31748811353631,1.5207279271017855,Synthetic,A
,,110.0,,20.0,6.614386615755656,4.0,4.440501012134553,Seam 4 Floor ,,385.0752324139855,1.3631812847094609,,9.81820032500989,20.0,2200.0,86.1054396129202,8.209831540146487,4.409591077170437,2.2047955385852185,0.30982114805901545,4.455572587288457,,5.953438724065453,2.995732273553991,7.696212639346407,4.700480365792417,1.8892470670023662,Synthetic,A
,,35.0,,100.0,7.280990581713633,5.0,4.411051678509714,Seam Top -5,,270.1438825657927,5.207650562624539,,32.66546123880232,100.0,3500.0,27.01438825657927,4.566265034787208,4.853993721142421,2.4269968605712107,1.6501288063849628,3.29636962245623,,5.598954715450276,4.605170185988092,8.160518247477505,3.5553480614894135,1.985266921868767,Synthetic,A
,,66.0,,20.0,5.36243885138036,4.0,4.031488997800037,Seam 4 Floor ,,561.3575218595935,0.861509635661777,,6.637920925499021,20.0,1320.0,125.52335785588751,15.450857271213533,3.574959234253573,1.7874796171267866,-0.14906903832710558,4.832491859627569,,6.3303579964045635,2.995732273553991,7.1853870155804165,4.189654742026425,1.6794188811831272,Synthetic,A
,,101.0,,35.99936941705506,4.939383338222837,3.0,5.809401012510299,Seam Top -3,,428.75252807332623,1.5187576847307944,,3.8901423903770787,35.99936941705506,3635.9363111225607,71.45938052977583,7.110474121649454,3.292922225481891,1.6464611127409454,0.4178926879989701,4.2691291837888095,,6.060879894843701,3.5835014221097845,8.198621938951044,4.61512051684126,1.5972404930886146,Synthetic,A
,,178.0,,24.395117795979296,5.75377150665615,5.0,4.607577504435877,Seam 4Floor ,,479.53666720872025,0.8684886035411701,,2.2230854324109615,24.395117795979296,4342.330967684315,97.08907441796657,7.277133793154337,3.8358476711041,1.91792383555205,-0.14100081538917866,4.575628850099065,,6.1728203610739145,3.1943830219496983,8.376166572241782,5.181783550292085,1.7498555539926262,Synthetic,A
,,67.0,,36.83035630734629,4.472881262419038,3.0,5.371042294261899,Seam Top -3,,487.6239482045809,1.5142158613975534,,3.9288596155153495,36.83035630734629,2467.6338725922014,80.3492942304607,9.816228630556664,2.9819208416126917,1.4909604208063458,0.4148977217329542,4.3863833084543495,,6.189544510848501,3.606322404788301,7.811015024179267,4.204692619390966,1.4980327786968637,Synthetic,A
,,77.0,,29.04085257947775,5.030989771110416,3.0,4.469924051764844,Seam 5 Floor ,,474.279028382745,0.9583235822843713,,2.0,29.04085257947775,2236.1456486197867,88.00943651119859,10.029606118704098,3.3539931807402774,1.6769965903701387,-0.04256978947817421,4.477444041810953,,6.161795815972491,3.3687035483230776,7.712508970176761,4.343805421853684,1.6156167383348656,Synthetic,A
,,98.0,,32.60416357773442,5.308113168342895,3.0,4.4230067723356346,Seam 5 Floor ,,406.04395268908996,1.4578646728270723,,7.339264765323964,32.60416357773442,3195.208030617973,71.11095565646895,7.183291280192154,3.5387421122285962,1.7693710561142981,0.3769728122876688,4.2642414129342034,,6.006461411597176,3.484439997325944,8.069407475996515,4.584967478670572,1.6692364365785743,Synthetic,A
,,80.0,,37.83742232642011,4.3051142485875165,3.0,4.838321893856896,Seam Top -3,,444.2451745239634,1.6221205812132988,,3.921207031748801,37.83742232642011,3026.9937861136086,72.220742301947,8.074524458632407,2.8700761657250107,1.4350380828625053,0.4837342939986792,4.279727294139705,,6.096376604902528,3.633298621525647,8.015325256199528,4.382026634673881,1.4598036761076953,Synthetic,A
,,120.0,,37.19511192777893,4.0358134936759225,7.0,4.023801775907176,Seam 3 floor ,,402.230816250016,2.4998297605271658,,2.0,37.19511192777893,4463.413431333472,65.95267353741372,6.020627837369254,2.6905423291172816,1.3452711645586408,0.9162226337663979,4.188937417195532,,5.997026093622782,3.616177352854503,8.403669095636548,4.787491742782046,1.3952078907387602,Synthetic,A
,,111.0,,37.8834012494701,5.027626427147116,7.0,3.2637458109794957,Seam 3 floor ,,473.4559505514501,1.3239507798556494,,11.522536768054469,37.8834012494701,4205.0575386911805,76.92280231739575,7.301189287524503,3.35175095143141,1.675875475715705,0.2806202814881843,4.342802351640373,,6.160058878840229,3.6345130543997137,8.344043255712046,4.709530201312334,1.6149479894687482,Synthetic,A
